Source	Target	Type	Weight
604	4167	Directed	1
8	4168	Directed	1
454	4168	Directed	1
386	4169	Directed	1
47	4169	Directed	1
465	4170	Directed	1
47	4170	Directed	1
429	4171	Directed	1
47	4171	Directed	1
14	4172	Directed	1
1562	4172	Directed	1
8	4173	Directed	1
441	4173	Directed	1
608	4174	Directed	1
47	4174	Directed	1
8	4175	Directed	1
438	4175	Directed	1
8	4176	Directed	1
433	4176	Directed	1
472	4177	Directed	1
24	4177	Directed	1
8	4177	Directed	1
2073	4178	Directed	1
43	4178	Directed	1
115	4179	Directed	1
8	4179	Directed	1
654	4179	Directed	1
654	4179	Directed	1
8	4180	Directed	1
521	4180	Directed	1
8	4182	Directed	1
518	4182	Directed	1
3	4183	Directed	1
2119	4183	Directed	1
14	4184	Directed	1
224	4184	Directed	1
8	4185	Directed	1
504	4185	Directed	1
1064	4186	Directed	1
43	4186	Directed	1
8	4187	Directed	1
503	4187	Directed	1
91	4188	Directed	1
251	4188	Directed	1
448	4188	Directed	1
3	4189	Directed	1
2141	4189	Directed	1
35	4190	Directed	1
720	4190	Directed	1
8	4190	Directed	1
8	4190	Directed	1
383	4190	Directed	1
383	4190	Directed	1
8	4191	Directed	1
483	4191	Directed	1
1063	4192	Directed	1
43	4192	Directed	1
1332	4193	Directed	1
29	4193	Directed	1
43	4193	Directed	1
118	4194	Directed	1
333	4194	Directed	1
171	4195	Directed	1
78	4195	Directed	1
2004	4195	Directed	1
8	4196	Directed	1
1329	4196	Directed	1
32	4197	Directed	1
251	4197	Directed	1
3119	4197	Directed	1
3143	4197	Directed	1
794	4197	Directed	1
24	4197	Directed	1
61	4198	Directed	1
1388	4198	Directed	1
58	4199	Directed	1
1493	4199	Directed	1
1930	4200	Directed	1
12	4200	Directed	1
14	4202	Directed	1
38	4202	Directed	1
32	4202	Directed	1
251	4202	Directed	1
1018	4202	Directed	1
14	4203	Directed	1
1655	4203	Directed	1
91	4204	Directed	1
1891	4204	Directed	1
14	4206	Directed	1
121	4206	Directed	1
1395	4207	Directed	1
47	4207	Directed	1
978	4208	Directed	1
1090	4208	Directed	1
8	4209	Directed	1
2766	4209	Directed	1
8	4210	Directed	1
419	4210	Directed	1
8	4211	Directed	1
413	4211	Directed	1
8	4212	Directed	1
253	4212	Directed	1
4214	4213	Directed	1
43	4213	Directed	1
61	4215	Directed	1
1414	4215	Directed	1
8	4216	Directed	1
185	4216	Directed	1
1332	4217	Directed	1
179	4217	Directed	1
990	4217	Directed	1
14	4218	Directed	1
118	4218	Directed	1
586	4218	Directed	1
8	4219	Directed	1
396	4219	Directed	1
61	4220	Directed	1
134	4220	Directed	1
314	4221	Directed	1
561	4221	Directed	1
3	4222	Directed	1
2475	4222	Directed	1
8	4223	Directed	1
386	4223	Directed	1
8	4224	Directed	1
385	4224	Directed	1
8	4225	Directed	1
378	4225	Directed	1
8	4226	Directed	1
377	4226	Directed	1
3	4227	Directed	1
2199	4227	Directed	1
115	4228	Directed	1
2867	4228	Directed	1
58	4229	Directed	1
443	4229	Directed	1
118	4230	Directed	1
685	4230	Directed	1
3	4231	Directed	1
2207	4231	Directed	1
118	4232	Directed	1
1219	4232	Directed	1
61	4233	Directed	1
1353	4233	Directed	1
61	4234	Directed	1
1403	4234	Directed	1
32	4235	Directed	1
737	4235	Directed	1
806	4236	Directed	1
224	4236	Directed	1
61	4237	Directed	1
1604	4237	Directed	1
116	4238	Directed	1
1388	4238	Directed	1
171	4239	Directed	1
26	4239	Directed	1
78	4239	Directed	1
8	4240	Directed	1
700	4240	Directed	1
8	4241	Directed	1
696	4241	Directed	1
61	4242	Directed	1
1186	4242	Directed	1
14	4243	Directed	1
412	4243	Directed	1
8	4243	Directed	1
8	4245	Directed	1
683	4245	Directed	1
251	4246	Directed	1
2275	4246	Directed	1
990	4247	Directed	1
990	4247	Directed	1
990	4247	Directed	1
145	4248	Directed	1
1426	4248	Directed	1
1089	4249	Directed	1
248	4249	Directed	1
61	4250	Directed	1
1008	4250	Directed	1
720	4251	Directed	1
8	4251	Directed	1
8	4251	Directed	1
383	4251	Directed	1
383	4251	Directed	1
78	4252	Directed	1
4152	4252	Directed	1
43	4252	Directed	1
14	4253	Directed	1
1805	4253	Directed	1
446	4254	Directed	1
1976	4254	Directed	1
61	4255	Directed	1
497	4255	Directed	1
91	4256	Directed	1
316	4256	Directed	1
69	4256	Directed	1
1639	4257	Directed	1
43	4257	Directed	1
8	4258	Directed	1
8	4258	Directed	1
8	4258	Directed	1
1099	4258	Directed	1
990	4259	Directed	1
990	4259	Directed	1
990	4259	Directed	1
171	4259	Directed	1
728	4259	Directed	1
8	4260	Directed	1
718	4260	Directed	1
38	4261	Directed	1
69	4261	Directed	1
1379	4261	Directed	1
171	4261	Directed	1
1441	4262	Directed	1
8	4262	Directed	1
8	4263	Directed	1
118	4263	Directed	1
586	4263	Directed	1
14	4264	Directed	1
720	4264	Directed	1
725	4264	Directed	1
1099	4265	Directed	1
2582	4265	Directed	1
47	4265	Directed	1
733	4266	Directed	1
12	4266	Directed	1
728	4267	Directed	1
69	4267	Directed	1
61	4268	Directed	1
1619	4268	Directed	1
14	4269	Directed	1
2821	4269	Directed	1
2103	4270	Directed	1
12	4270	Directed	1
38	4271	Directed	1
32	4271	Directed	1
251	4271	Directed	1
1295	4272	Directed	1
12	4272	Directed	1
2296	4272	Directed	1
8	4273	Directed	1
583	4273	Directed	1
8	4274	Directed	1
578	4274	Directed	1
171	4275	Directed	1
527	4275	Directed	1
38	4275	Directed	1
293	4275	Directed	1
8	4276	Directed	1
12	4276	Directed	1
8	4276	Directed	1
160	4277	Directed	1
8	4277	Directed	1
693	4279	Directed	1
47	4279	Directed	1
61	4280	Directed	1
375	4280	Directed	1
677	4280	Directed	1
116	4281	Directed	1
1313	4281	Directed	1
38	4282	Directed	1
411	4282	Directed	1
990	4283	Directed	1
990	4283	Directed	1
990	4283	Directed	1
990	4283	Directed	1
116	4284	Directed	1
1306	4284	Directed	1
720	4285	Directed	1
8	4285	Directed	1
8	4286	Directed	1
875	4286	Directed	1
876	4286	Directed	1
179	4287	Directed	1
32	4287	Directed	1
3119	4289	Directed	1
3143	4289	Directed	1
794	4289	Directed	1
4141	4290	Directed	1
40	4290	Directed	1
116	4291	Directed	1
826	4291	Directed	1
8	4292	Directed	1
539	4292	Directed	1
14	4293	Directed	1
1486	4293	Directed	1
61	4294	Directed	1
1728	4294	Directed	1
1538	4294	Directed	1
8	4295	Directed	1
536	4295	Directed	1
2285	4296	Directed	1
47	4296	Directed	1
31	4297	Directed	1
553	4297	Directed	1
331	4298	Directed	1
164	4298	Directed	1
14	4299	Directed	1
1295	4299	Directed	1
14	4300	Directed	1
59	4300	Directed	1
8	4301	Directed	1
634	4301	Directed	1
58	4302	Directed	1
720	4302	Directed	1
8	4302	Directed	1
8	4302	Directed	1
383	4302	Directed	1
383	4302	Directed	1
61	4303	Directed	1
1543	4303	Directed	1
31	4304	Directed	1
79	4304	Directed	1
14	4305	Directed	1
2743	4305	Directed	1
8	4306	Directed	1
69	4306	Directed	1
8	4306	Directed	1
2484	4307	Directed	1
12	4307	Directed	1
251	4308	Directed	1
1825	4308	Directed	1
8	4309	Directed	1
392	4309	Directed	1
1355	4310	Directed	1
43	4310	Directed	1
477	4311	Directed	1
47	4311	Directed	1
61	4312	Directed	1
965	4312	Directed	1
8	4313	Directed	1
598	4313	Directed	1
